mask,soln_count
35184757967104,1230
35326508732416,1230
48378645848324,1230
52785417027604,1230
35321863995400,1230
9127207169,1230
8937827205133,1230
303170563,1230
10995183521795,1230
4398133543169,1230
86033629449,1230
17582587915,1230
17582655745,1230
22059086249997,1230
154622623745,1230
44135084261392,1231
35192963334944,1231
35338991176224,1231
52781391282180,1231
44023415898368,1231
37521103913984,1231
35330669415936,1231
48378511631620,1231
35270272484358,1231
57243458341376,1231
35321980911636,1231
43980649668864,1231
39719860305928,1231
85899608587,1231
141737328645,1231
10995134365953,1231
120259219713,1231
34661859601,1231
26422672361985,1231
8972186681357,1231
138009383941,1231
4398398832905,1231
8796260868099,1231
1185545193729,1231
1305837834241,1231
2199694346501,1231
35321845908000,1232
35227321831712,1232
35236196909320,1232
35330401109032,1232
35188734296106,1232
35184742236928,1232
35339393634304,1232
39788711387136,1232
46316944623616,1232
9127201025,1232
4563665673,1232
5532186317057,1232
4535487695873,1232
1246077391873,1232
17249075477,1232
1168399925505,1232
206193688577,1232
23090013151233,1232
35188935819528,1233
52781121798164,1233
35339010048008,1233
35356473950208,1233
36327101827328,1233
40682534209792,1233
35184809476352,1233
35188820150528,1233
36301602029824,1233
35339010310160,1233
137742385153,1233
154637967361,1233
154618958881,1233
303170817,1233
137539684385,1233
2199109241089,1233
4536156692481,1233
10995250634755,1233
4398199605505,1233
154619412521,1233
44122199367680,1234
53961969373184,1234
37520836665856,1234
54976118521876,1234
53919557353472,1234
36318545445128,1234
35227338547488,1234
47278999995410,1234
35330686190608,1234
35326441689088,1234
35188737311234,1234
44122266141200,1234
35202155938314,1234
57243459518464,1234
53953513392128,1234
55044451860496,1234
36438505164800,1234
52781390496272,1234
48515951104512,1234
17180135971,1234
2199025615379,1234
302252555,1234
2233385226497,1234
19825569038389,1234
33625123,1234
4535486645281,1234
1241247650817,1234
2267809914883,1234
77376520461,1234
8673823009,1234
10995250561043,1234
8724154915,1234
4966064389,1234
73165439249,1234
22058952624129,1234
8859033857,1234
2267743265029,1234
17660956385281,1234
39582705123584,1235
44117954666496,1235
46179488375814,1235
35201838220290,1235
52853934723072,1235
35201637941512,1235
39719993935872,1235
36288315003136,1235
38551760666642,1235
39582419194144,1235
35201554645256,1235
35321847220736,1235
35399120982020,1235
19791209562673,1235
146045935649,1235
17733779721,1235
17626581567489,1235
26426933772309,1235
1246144495625,1235
8804750070529,1235
4536106223617,1235
85984280833,1235
137608953865,1235
4432331013,1235
9127334403,1235
4535504865281,1235
35330403403776,1236
37417756131874,1236
35192962155824,1236
46317061605376,1236
57174738866720,1236
35188803375110,1236
35184808300550,1236
52777262784516,1236
8800389365763,1236
26396870443009,1236
1176821301259,1236
17717002517,1236
26396886048769,1236
3470602014721,1236
18760450704401,1236
17867739393,1236
36284187017218,1237
44126494065680,1237
36284521255168,1237
57174741090312,1237
43980499329026,1237
4398331985931,1237
2233919869189,1237
17596817604613,1237
17592354996257,1237
146030526497,1237
38551693561858,1238
39788711321600,1238
35184808362248,1238
35326240231968,1238
35339393569280,1238
35201686176298,1238
52794140659716,1238
37589554434048,1238
36352638320896,1238
39788577556484,1238
43984777388034,1238
77309806849,1238
8804683352067,1238
4536023777281,1238
1176821309697,1238
23158463924225,1238
4832101129,1238
8925479697,1238
8813340001033,1238
137540665889,1238
17596550225925,1238
17600776503857,1238
52794275270656,1239
36292473913640,1239
48412871426058,1239
35227324908288,1239
39616780444162,1239
52819524583472,1239
37383464618240,1239
53884995239952,1239
35339326458368,1239
57174741026816,1239
55044435218432,1239
36301734682626,1239
17596481341473,1239
8858632723,1239
17733779467,1239
3298536985603,1239
21990769427469,1239
17665217266697,1239
206208766977,1239
8992655363,1239
5635131314209,1239
85900003585,1239
2199023915043,1239
155172995089,1239
44014858543360,1240
35394825626624,1240
55044300997648,1240
35322113037316,1240
57243391365120,1240
35390698364928,1240
39583089689106,1240
55044435085316,1240
45234596089856,1240
38551626981632,1240
35339010310152,1240
19859929104393,1240
4833149697,1240
8813273154067,1240
8839043875073,1240
38923150081,1240
2233651429907,1240
142003405829,1240
141801030193,1240
8657045797,1240
4398132496641,1240
8858894859,1240
52781121798664,1241
46351287132160,1241
35219033956354,1241
52777128563716,1241
35193248285952,1241
54975917068288,1241
43980565776644,1241
36292607871264,1241
36284051492898,1241
35339127226896,1241
35184539863332,1241
35184943106050,1241
37589571080192,1241
18700288917537,1241
1254130716705,1241
10050224783361,1241
2267759773953,1241
8839043809283,1241
171834478593,1241
17596750627841,1241
4831839509,1241
17609971007489,1241
8659141393,1241
4466900344835,1241
8859025427,1241
8950713417733,1241
52781121863688,1242
35193498962946,1242
37521102742532,1242
52794291659776,1242
35331006070784,1242
35394893774848,1242
35394892726288,1242
54975718752768,1242
61589831553028,1242
68770070547,1242
38656870403,1242
17644262592513,1242
8834747859217,1242
8804750067719,1242
4398717739011,1242
571019521,1242
2199292224257,1242
302523137,1242
35326374774784,1243
43997645047056,1243
36369850175744,1243
54976186417156,1243
35189019379714,1243
35201904279824,1243
44135218151436,1243
35184825073928,1243
35188669743376,1243
44135084531712,1243
52785148727328,1243
57243324780544,1243
35339259871752,1243
39582688608516,1243
35202106132482,1243
4535489003521,1243
13194139797765,1243
2371358820357,1243
17609435187201,1243
4466833230081,1243
8933632770057,1243
1108437110787,1243
8925479435,1243
4898949381,1243
2337082974209,1243
17851097345,1243
8796127166483,1243
17609368674305,1243
2336464963585,1243
146029414945,1243
35373350654496,1244
37555462471692,1244
52785416508420,1244
37383730956544,1244
35390631247880,1244
35185026402560,1244
44122333317120,1244
52777262776340,1244
48378513326336,1244
36369784635648,1244
10995117654019,1244
17717010693,1244
8839042830339,1244
13194139665681,1244
1176821042433,1244
137539619361,1244
137808052237,1244
154622558209,1244
155156348945,1244
4398584955649,1244
52793740427272,1245
35188670595328,1245
39719877738496,1245
61589848064008,1245
44014858412800,1245
35356472770572,1245
37555212912640,1245
35407710393856,1245
57174940254216,1245
57174940319752,1245
43980582551816,1245
35330537294336,1245
39720529691136,1245
54976252477960,1245
52862591696908,1245
37383398039554,1245
4466766315539,1245
68753359113,1245
13194139798019,1245
85916389633,1245
111669152513,1245
13194140714241,1245
210454447109,1245
17198744849,1245
17597101768721,1245
4398182828039,1245
4398734379011,1245
137891946497,1245
186646793,1245
4398315601931,1245
4398584037387,1245
4535489134597,1245
37520836722704,1246
52785416904704,1246
52815481405448,1246
55009941127720,1246
52785416569872,1246
43980499780864,1246
52794006439440,1246
52845445517312,1246
37520970613256,1246
37383395936290,1246
8859681283,1246
4466783027473,1246
2302102603779,1246
2233920000003,1246
172370165765,1246
4398315086851,1246
5566277616659,1246
18709481521169,1246
4697755651,1246
2199711121681,1246
39582418932000,1247
35330404385280,1247
35330954887176,1247
37486474627328,1247
35356206499840,1247
35236448568072,1247
44014858412292,1247
57174940327936,1247
37521171021824,1247
35321913937920,1247
37589621932544,1247
35193099452672,1247
57243324784640,1247
52862458012160,1247
138026422273,1247
4604205009921,1247
155155695121,1247
8937827992581,1247
17734567169,1247
73081555459,1247
4630512139,1247
4398182895873,1247
1246211604489,1247
68904030465,1247
4564058123,1247
302645521,1247
68753556241,1247
8876720385,1247
39582687428626,1248
40681933635586,1248
35188667318826,1248
36292475749640,1248
39719859652104,1248
37589621014544,1248
35188803379460,1248
57174607396872,1248
8937843990529,1248
4569861984289,1248
4501142503689,1248
4398398832651,1248
19791612084233,1248
23158597885953,1248
17592370593833,1248
2199292216081,1248
35339276386320,1249
54975849964544,1249
53876105417728,1249
52862474261504,1249
35394892726280,1249
35330470183432,1249
35188753039378,1249
36292474175784,1249
38923272211,1249
42951772675,1249
42967498787,1249
5635064205345,1249
2199159703809,1249
4398315479809,1249
4466783293697,1249
19791228706817,1249
54976118589440,1250
52776594120704,1250
35188670464514,1250
44117937889284,1250
35219302252812,1250
39719859717136,1250
39582420837378,1250
57175141516308,1250
52785483681792,1250
35330470248456,1250
48378578733570,1250
37383798130690,1250
53893385945096,1250
39720009596960,1250
53884928655368,1250
36284186232834,1250
35188936018434,1250
17609634742289,1250
1099547541769,1250
4398063552547,1250
11029476081675,1250
17631125962761,1250
2233936642313,1250
13331579601921,1250
4398113755171,1250
17609434202145,1250
17678152638465,1250
17851023379,1250
8800523256069,1250
4983881731,1250
17661090078721,1250
9127464963,1250
17678085914637,1250
4398600687873,1250
35188935886850,1251
48378528661768,1251
39616781549824,1251
44032004784146,1251
52888227283472,1251
35356207481344,1251
44032004722694,1251
39754234071072,1251
57174606808080,1251
37520836527120,1251
35189002666248,1251
35326175218176,1251
57243391230480,1251
43989189331200,1251
44135219331072,1251
35185076736006,1251
52781390561288,1251
36369784635394,1251
26396870377473,1251
155155959813,1251
302254341,1251
2233936642059,1251
2233668206865,1251
1116693595401,1251
2267742737923,1251
26396869004293,1251
19791746173957,1251
68770858241,1251
138026157065,1251
4398650564611,1251
17592286710305,1251
17609768706049,1251
4535621779469,1251
4536022999041,1251
2267743257099,1251
85916655873,1251
39582419911202,1252
55009944338432,1252
38585986191362,1252
44019137642752,1252
35399121568768,1252
35188667188274,1252
40682467099920,1252
35257386536450,1252
35185009754130,1252
36430248149008,1252
37520903504392,1252
57175007363088,1252
39720260215296,1252
52785568546816,1252
73014837513,1252
2199560519691,1252
36048899,1252
2370822012969,1252
20925349109761,1252
17712445137409,1252
34930168577,1252
17600775980593,1252
137474614277,1252
587203603,1252
18760584921097,1252
19791479373825,1252
2199023915297,1252
4466783289617,1252
35192962416682,1253
52793757138960,1253
44156558901264,1253
35364762943496,1253
37418292086786,1253
44023414784268,1253
35330938897920,1253
57174889862144,1253
35339326464004,1253
43997712097286,1253
35330536308768,1253
37383933853952,1253
35192964784130,1253
35184943169546,1253
1100082319617,1253
103112839425,1253
42951901195,1253
17609634415633,1253
13331578491909,1253
2199291700485,1253
4398331729153,1253
21990569213953,1253
138076553233,1253
17596833337345,1253
23090146840577,1253
2199176349699,1253
8800388647169,1253
26392574560261,1253
43989055373584,1254
35189204193286,1254
52794006700052,1254
52815215071232,1254
39651138081798,1254
37383462523168,1254
37520903506432,1254
39651206234118,1254
37521187667968,1254
37383529693226,1254
36430181572608,1254
23090012880913,1254
26431228740105,1254
8875156483,1254
4362211617,1254
26397003292673,1254
10995250628611,1254
2337133301765,1254
36307217,1254
1246077911057,1254
26388313145865,1254
85916647697,1254
39720126318592,1255
35201820788738,1255
36301065945360,1255
52828099838472,1255
55009944272900,1255
52781121602576,1255
39582418740258,1255
35330468216872,1255
37384000372742,1255
43980582551562,1255
52785550786568,1255
52794410270720,1255
35184542089480,1255
43997645578496,1255
302319619,1255
4398583779331,1255
4535771987969,1255
2233920004099,1255
18730620813321,1255
4466782768131,1255
8796143354899,1255
142337902597,1255
17609768699905,1255
17851089161,1255
2336613206049,1255
26388313210897,1255
5497827102977,1255
21990236225541,1255
35193230852114,1256
35201621164562,1256
52794358763520,1256
36284588359690,1256
35326108631560,1256
21990233931809,1256
4466849882369,1256
19791612088321,1256
8592623619,1256
19859946080257,1256
44169460449288,1257
39788644212736,1257
52776927297544,1257
61581308338176,1257
35339393638400,1257
48378645975042,1257
35201688275458,1257
48378528923666,1257
52776877432832,1257
4832233729,1257
17601044676621,1257
17678102431745,1257
4398048611589,1257
4365352963,1257
19791278505997,1257
4398585085955,1257
4832363273,1257
4563931143,1257
39719859980288,1258
44023414851840,1258
35223026934048,1258
53919556313088,1258
44169443672592,1258
35218785304578,1258
38483175408658,1258
52781121545728,1258
35192964130052,1258
52853884322832,1258
35193029202208,1258
39582754210064,1258
35339326588928,1258
35322180141076,1258
35201954611976,1258
39720276985856,1258
35407861385216,1258
37383398098946,1258
57243324647936,1258
4604205336577,1258
17182359817,1258
17182231297,1258
107374321667,1258
19825569169457,1258
2233385095683,1258
8972203462657,1258
4295037987,1258
1241513993217,1258
155155698693,1258
2267742735621,1258
17592239522817,1258
85966455307,1258
17609718235153,1258
17867735305,1258
17448962305,1258
10995117981953,1258
2336999735305,1258
1246077915137,1258
35202089156872,1259
44032005767682,1259
35188669220112,1259
52853867615232,1259
53876640187400,1259
43989055054854,1259
52845378338824,1259
52785233002528,1259
37383479230760,1259
35184406233130,1259
48378512146954,1259
4432407363619,1259
43486548483,1259
26426933776389,1259
2371375603713,1259
17660939078661,1259
23090349211649,1259
22059019141133,1259
4536156620801,1259
5634999713809,1259
1099547807747,1259
4398584955395,1259
36455984402432,1260
39617315210000,1260
35219319032064,1260
44117937693696,1260
39720125998592,1260
35188736327944,1260
36357032378378,1260
46317061538312,1260
52780853694496,1260
35338993598472,1260
35322113687568,1260
35201555628292,1260
35330420377600,1260
35184426090498,1260
21990232826401,1260
4466766250261,1260
107374313737,1260
39192625413,1260
154622034945,1260
2405181752329,1260
8591115553,1260
2199359979777,1260
1108705550339,1260
4398667270401,1260
17265856769,1260
8933649418241,1260
17592306630657,1260
4536039645185,1260
46316927647760,1261
35330939289600,1261
52781121798672,1261
52781390241796,1261
37520851337256,1261
46213849153796,1261
55009957904424,1261
52785752115200,1261
35339326455828,1261
37383462457382,1261
35201904279570,1261
37521186623488,1261
37383798002432,1261
57243458347012,1261
39583089688598,1261
52853868134408,1261
52853869248512,1261
44126494654472,1261
35188669679622,1261
44117938147332,1261
28587302649865,1261
214748758033,1261
8800388252171,1261
5497560237075,1261
8933565531157,1261
4398650495491,1261
369103363,1261
8804751114501,1261
4398382059781,1261
26405542830081,1261
8800522280963,1261
436277505,1261
2267877089283,1261
5497694454033,1261
2199694344469,1261
17717334019,1261
8592687377,1261
19791212054529,1261
10995116935425,1261
27496381153297,1261
37417757319424,1262
39617315217414,1262
37555212910600,1262
35218784256272,1262
52785416573952,1262
45097157657856,1262
44135083942916,1262
35407727166472,1262
44135151112192,1262
37521169973256,1262
45226072739840,1262
48378578731784,1262
38551760666888,1262
37520834891808,1262
54976119963648,1262
57174605173280,1262
52785686511620,1262
4535485727281,1262
43486679043,1262
4432408349441,1262
8834747730181,1262
171832248357,1262
26392574100489,1262
142019134481,1262
4398065386769,1262
2336482132993,1262
8796193755139,1262
369164307,1262
1176888147979,1262
1108705542417,1262
4398315602193,1262
9127332101,1262
8590463269,1262
4604205465613,1262
52794291912712,1263
35322130071568,1263
44152298471424,1263
35365297721344,1263
37417757188356,1263
44135151050756,1263
35184542023952,1263
54976119898112,1263
2337017167873,1263
8858440961,1263
571475205,1263
8937843721233,1263
637599763,1263
4398182893571,1263
2199160750337,1263
8800388516101,1263
48378511953922,1264
57243341160456,1264
35236449616132,1264
39582754214144,1264
52777263955968,1264
35184539861800,1264
52776728004612,1264
35322247254020,1264
39582421360896,1264
35201554588416,1264
303366147,1264
8804684398849,1264
5703717879809,1264
8813290979331,1264
8933565598721,1264
210537285633,1264
142086242313,1264
4398182826507,1264
17601447067661,1264
146566414345,1264
39582955800832,1265
52862458855424,1265
35407711698948,1265
35201820655638,1265
43984778166528,1265
54975601573888,1265
39651139192064,1265
35326108109828,1265
52780922441728,1265
39582771970304,1265
39720143290376,1265
172369117705,1265
8847649415425,1265
4398115848457,1265
155289976841,1265
28587436673025,1265
8796260797185,1265
704645635,1265
137608830981,1265
186646547,1265
137475260425,1265
8875679747,1265
39582421098752,1266
35399120724480,1266
55044301132288,1266
35227591311616,1266
46213848178944,1266
40716558403586,1266
53910465150984,1266
35236180135942,1266
37520836461584,1266
35184690865154,1266
43997713137924,1266
37589638709248,1266
35330803699712,1266
35330538471424,1266
53944957014016,1266
35202090467330,1266
52785417160704,1266
9127203073,1266
8591245859,1266
319033601,1266
17630844026881,1266
2233936642321,1266
26396869135361,1266
17609366045737,1266
138009515009,1266
142270792725,1266
4398064337955,1266
17592823646209,1266
17515548675,1266
73148666625,1266
77443629587,1266
142153351177,1266
36176657,1266
8933566056453,1266
52776592017440,1267
35189204320266,1267
35291747319814,1267
35304632221956,1267
44122266206224,1267
36284522299648,1267
35192965824768,1267
44126495703040,1267
52849573102088,1267
37383665353218,1267
52781390495764,1267
8933565533697,1267
26388312630785,1267
10995183460355,1267
17661006315537,1267
4466833105411,1267
369103109,1267
137824833537,1267
21990635282433,1267
1117363634179,1267
137474146337,1267
2199560659205,1267
37383412392224,1268
44152297424896,1268
35235930572802,1268
44135100713984,1268
35326442668032,1268
39582486888482,1268
35188750946592,1268
35322247250440,1268
52785150754824,1268
4466767429889,1268
51541707013,1268
17717789957,1268
17609384791041,1268
4398667272195,1268
1241381863441,1268
571089153,1268
1245543145473,1268
18692000186377,1268
52785416896528,1269
35218767552514,1269
35424924860928,1269
39617315209238,1269
52777212448768,1269
35330670004224,1269
48378512216320,1269
61589831549448,1269
28587302388745,1269
68754081537,1269
17597035709441,1269
17783984385,1269
146632867853,1269
4466833098759,1269
2199426043907,1269
8593670147,1269
52794006833152,1270
37383397834762,1270
52785151476224,1270
35188734304544,1270
37383999326976,1270
35331004958724,1270
53893920722944,1270
61572685303808,1270
43980499198466,1270
8590264355,1270
17665268645893,1270
9194962951,1270
17582655491,1270
21990651985937,1270
68904030211,1270
8813273485569,1270
223338889233,1270
1241514516481,1270
35326375756288,1271
35201552220968,1271
35188684099872,1271
39754754170884,1271
46351303835656,1271
35330669478928,1271
44126494133248,1271
52777128694784,1271
39582839079168,1271
137474998281,1271
43219222531,1271
2233920000257,1271
51808047365,1271
8800388056329,1271
4398048609557,1271
68887388417,1271
1245676838913,1271
5703850788865,1271
37589570813960,1272
52819510034440,1272
35326374446100,1272
39720142771200,1272
52781457154048,1272
39583022645520,1272
40682534209538,1272
37383532708100,1272
46316927844372,1272
61581258395648,1272
8933582569489,1272
42951901449,1272
11029476155649,1272
4398331728899,1272
8659144711,1272
10995183386901,1272
4398182826769,1272
4832436227,1272
17609366503465,1272
2336999669769,1272
39788577357832,1273
35184408076290,1273
39719924664356,1273
35184741187606,1273
52785417101312,1273
35407711047680,1273
35192979333154,1273
4899082243,1273
18696061849601,1273
8925481729,1273
4398717600521,1273
17597169926145,1273
28587304026113,1273
9912785043721,1273
35201820403456,1274
43997644983302,1274
35326175348736,1274
35193098404104,1274
43980633016322,1274
52785301168128,1274
36292476272912,1274
37383412648224,1274
17609635659781,1274
4314107907,1274
4536039378945,1274
244813268993,1274
26439818676229,1274
1254199656465,1274
2336546099233,1274
17465614593,1274
36301065947138,1275
44118004797440,1275
35185076865026,1275
35201954613254,1275
52785685465092,1275
17609635725313,1275
26405459331073,1275
8813340069891,1275
17609516910625,1275
9128378629,1275
36292474962208,1276
36301063852066,1276
53919556308992,1276
44169443680260,1276
52793740166160,1276
35185009623570,1276
35188753041410,1276
37589637668864,1276
43984760605440,1276
2233936644099,1276
8590005283,1276
8800387992837,1276
223405416453,1276
18700421826593,1276
1237118357537,1276
19859930415105,1276
4297589521,1276
17609385320449,1276
52781121863696,1277
37589554102280,1277
35330669674508,1277
39788594069512,1277
35330669544464,1277
35193230468864,1277
52854002811392,1277
35407844610560,1277
39788711256068,1277
35189354926082,1277
17600778412033,1277
8800388252425,1277
77309676289,1277
68753297923,1277
244813271041,1277
2233651564801,1277
13194273886465,1277
2199694483459,1277
4398182826761,1277
4398717600529,1277
44126494326800,1278
36430182350848,1278
52781390237700,1278
43980498927884,1278
35399120455184,1278
35184407749892,1278
48516017687040,1278
35184491628546,1278
35326508667392,1278
35201554582272,1278
39582419128358,1278
77309812993,1278
2302102475521,1278
8972204507137,1278
27496447737865,1278
223422187521,1278
8804817248259,1278
167907617,1278
13331713753093,1278
2199694348549,1278
85899870477,1278
17609386360833,1278
35202089224194,1279
52776860520448,1279
45097156872194,1279
35223029940992,1279
44169444721152,1279
52810970300424,1279
35394825487880,1279
35184741191686,1279
39583089762560,1279
40681930756384,1279
142271119369,1279
4501125735169,1279
68753034501,1279
4398066435075,1279
206208771073,1279
1245607624745,1279
17609768634369,1279
8993767427,1279
17609500133413,1279
26396870705153,1279
40853997355024,1280
36318546493442,1280
36288180782098,1280
52776876905472,1280
40682265772042,1280
39719992885280,1280
45080145559808,1280
37383399014660,1280
1100082315529,1280
137473818661,1280
42952949763,1280
19825585823777,1280
2199023387945,1280
17592220779553,1280
8933649416209,1280
21990233210921,1280
52811488299520,1281
35373352751108,1281
35184423470114,1281
35184474923010,1281
53885062348816,1281
35330820407304,1281
36293011048450,1281
4398049005825,1281
2199023652899,1281
18726094110721,1281
85900461059,1281
8804699737345,1281
17609433092129,1281
17597036232705,1281
44126494392336,1282
40682198925330,1282
35429185290248,1282
35218767546624,1282
35227322941474,1282
35223580442888,1282
36301332026624,1282
52785217413120,1282
37589704773632,1282
52853868204032,1282
45080010817554,1282
35322130333712,1282
8592294673,1282
180388759585,1282
4535487636481,1282
18691999667201,1282
4398583392001,1282
155173520385,1282
2199093641473,1282
8925483523,1282
19791277457445,1282
19791343648809,1282
2199425913093,1282
4580708355,1282
36429914963984,1283
35326108369416,1283
35201904287746,1283
35201904279816,1283
55044435148816,1283
44118071902224,1283
52785285562368,1283
52781524191236,1283
35394959712260,1283
35339393566724,1283
8813273227267,1283
8813273286913,1283
8800388260609,1283
2199560389139,1283
2199561437445,1283
319033347,1283
4466916991233,1283
2199174254881,1283
17596483766273,1283
4535488219137,1283
35189204254992,1284
45080010557442,1284
61572684972552,1284
43984760340748,1284
43984760340502,1284
35433481240580,1284
35360750964736,1284
57174873081352,1284
54975866606592,1284
57174956974080,1284
35326508802048,1284
35201688275712,1284
35202223046924,1284
56075361980416,1284
57175142039564,1284
13331578816513,1284
4563804417,1284
223355340801,1284
42951901203,1284
4501125857291,1284
8592172289,1284
8796126582529,1284
13194206707723,1284
8657174579,1284
2337133371393,1284
4466901254151,1284
13331712712709,1284
17609501179941,1284
28587436548101,1284
4297719819,1284
52853867815424,1285
37589554041344,1285
55078660669448,1285
52828097745440,1285
37418291955718,1285
35365314363400,1285
39720462647296,1285
35193113018418,1285
35201555759360,1285
36292742613248,1285
20890723291137,1285
4398048679169,1285
26405459002385,1285
1176821042179,1285
4398583383571,1285
154686066721,1285
137824831489,1285
73148666371,1285
77443629841,1285
571015433,1285
39720394688516,1286
35365297655808,1286
52785416635408,1286
43980498667026,1286
48378511623444,1286
35270338617600,1286
36284252823554,1286
52785217276416,1286
36284319924496,1286
57243476164608,1286
37520837050384,1286
35192962551846,1286
37452116393990,1286
2336463650849,1286
35914251,1286
2233651564547,1286
19894289563653,1286
11166914969613,1286
9126876417,1286
27496447741953,1286
26388379730449,1286
2199375577361,1286
8813407174921,1286
17596482715681,1286
142271318529,1286
85916651523,1286
53944823058432,1287
35201820656146,1287
37520854482944,1287
35360465817632,1287
52815481274380,1287
52828634615812,1287
44135083943424,1287
35201621168134,1287
39719943538688,1287
43984894296586,1287
35184406235170,1287
52776877424656,1287
22058952302597,1287
107374184709,1287
8804683025411,1287
13194139673603,1287
1108638442753,1287
2199093641219,1287
18709482569729,1287
19860063127553,1287
8725201443,1287
186646801,1287
26396886304769,1287
17199268105,1287
52785150562304,1288
35321846956052,1288
52819509970944,1288
35235930571024,1288
52794006569992,1288
35184474915080,1288
61589965307912,1288
39582821384456,1288
35201954611730,1288
4535754293257,1288
19859929171969,1288
4398583646215,1288
4432674818051,1288
17733522435,1288
2336481086465,1288
9009369091,1288
10995268321537,1288
4536040685569,1288
35188667320866,1289
35326374707728,1289
44019119890688,1289
44160853868552,1289
35236180267010,1289
56109721192448,1289
44032005767936,1289
39754235117600,1289
54976118326288,1289
37383395484706,1289
45080011342850,1289
35330403075600,1289
37383664829700,1289
35330420900864,1289
52849706864640,1289
35399254671380,1289
48378662625536,1289
9127076355,1289
10995116544769,1289
141736280077,1289
2233919930387,1289
8967925399569,1289
18730620813329,1289
17626580385829,1289
2302119252225,1289
34412171521,1289
17601044548609,1289
17180001331,1289
1099547280649,1289
142270800901,1289
4398314951941,1289
206191987717,1289
2267877089537,1289
18777731244033,1289
35201554448402,1290
52781390042112,1290
39719859656192,1290
35390698356752,1290
58342969970688,1290
37383529567008,1290
52849706797060,1290
35184675651844,1290
1314260254737,1290
8590197291,1290
8813273162243,1290
2199561437953,1290
43486617603,1290
111685927177,1290
8933633818625,1290
19791628732417,1290
35192964122376,1291
35201887635458,1291
43980565905680,1291
39582552949032,1291
35189354924288,1291
57175142107136,1291
35201554712578,1291
44135084591104,1291
154621255681,1291
5635265789961,1291
4638581460993,1291
17783914507,1291
17515415813,1291
17609718237185,1291
17609635006465,1291
2336732217349,1291
44135084328960,1292
44135084326920,1292
35188686192650,1292
35330670593024,1292
45080010302466,1292
35188820148488,1292
45097157140482,1292
35188952801282,1292
4535504609281,1292
34661863681,1292
17630841798693,1292
17596550356993,1292
17596548122661,1292
4398449166597,1292
17582524677,1292
21990385655809,1292
35304631173904,1293
35218768527874,1293
35219302261250,1293
35356206432784,1293
35287484866566,1293
35330400982560,1293
35184541958166,1293
35326108762128,1293
28587320410113,1293
1211180781825,1293
17665201603585,1293
26392575084033,1293
2405181689345,1293
2267760559361,1293
17660956902401,1293
2199375585537,1293
35192964513802,1294
53893518336000,1294
52794291920896,1294
35356207546368,1294
35236180263176,1294
46351287062532,1294
39754234073120,1294
35219050594314,1294
35188802453538,1294
39582955997190,1294
18691999932417,1294
4535754034177,1294
21990235833345,1294
1108103660809,1294
8804682958101,1294
588252417,1294
26405526110217,1294
4431349763,1294
4429318179,1294
21990651990017,1294
35189204320274,1295
53884929441792,1295
37589570816000,1295
44014858535184,1295
52828116617216,1295
52781391021568,1295
36357033427200,1295
137472778785,1295
103112843267,1295
2336731694085,1295
17198746627,1295
19791612026881,1295
167907363,1295
17316184849,1295
52828634746880,1296
40716292063504,1296
44156559819264,1296
52845327946752,1296
39582754212096,1296
36352704905472,1296
36284522299394,1296
35201954611222,1296
55044301524992,1296
39582704338946,1296
43980515969280,1296
28587302717441,1296
42952819203,1296
8858438659,1296
68753040645,1296
2336478987305,1296
17609435250697,1296
8925479443,1296
154689077253,1296
17592221237281,1296
155156348937,1296
137474081313,1296
45234595827712,1297
35326108107796,1297
40819438391296,1297
35193098406144,1297
35330803765248,1297
36430181564432,1297
8858767617,1297
155172737025,1297
11029492801793,1297
2199090499873,1297
8724154661,1297
8607236393,1297
52780855595008,1298
35184942907664,1298
39651138085894,1298
37452115870726,1298
35192979850528,1298
35201619069220,1298
52785284513808,1298
35201954620160,1298
44118071837192,1298
210453792769,1298
4466767298821,1298
2199308734467,1298
1271345975297,1298
26426933772809,1298
26422672359953,1298
2336865976321,1298
9009373187,1298
10050223998977,1298
40682198929664,1299
35270338611456,1299
39719993870848,1299
35253126692870,1299
85916385545,1299
26388380779009,1299
146163236905,1299
155156220417,1299
48378528663808,1300
52815212908576,1300
35360467976208,1300
37383663784966,1300
39582972249360,1300
35184556642592,1300
35184825073674,1300
39720126578696,1300
21990236094465,1300
1245543923713,1300
2370824110089,1300
26431228870673,1300
1108638442499,1300
2199308477697,1300
4398650622217,1300
154755137549,1300
43984760406288,1301
57174607069200,1301
36421624924160,1301
35189204189206,1301
61581258129416,1301
36386996488448,1301
35330937853440,1301
111669219585,1301
154619872801,1301
28587436613633,1301
17315266849,1301
4398182830087,1301
2337133305861,1301
2199711121419,1301
45080010294536,1302
35339326529536,1302
37589622063104,1302
57243408007176,1302
48378512155392,1302
4569846251557,1302
210520506381,1302
4832495873,1302
4398049133067,1302
302514961,1302
35201820721416,1303
36288181045504,1303
40682198929410,1303
35188669415954,1303
55044368105488,1303
36430248151040,1303
35253192228886,1303
49478157472000,1303
40682067591170,1303
39582821255682,1303
35330820411392,1303
35257387124992,1303
8592429313,1303
17678085783561,1303
146029150253,1303
17592236638249,1303
155222811137,1303
17600910327849,1303
4536156686337,1303
154769825825,1303
19860079779841,1303
17180528929,1303
28587303895553,1303
2199292215827,1303
44135084335104,1304
44023414784784,1304
52819509903380,1304
44122199041028,1304
52793756877840,1304
52793875431424,1304
37383815823362,1304
37383412647970,1304
17592222089233,1304
587466755,1304
